Wave_Grp_ID,Wave_Grp_Index,Wave_Grp_Delay,Wave_Grp_Pattern,Wave_Grp_Mob_Delay_1,Wave_Grp_Spawn_1,Wave_Grp_Mob_ID_1,Wave_Grp_Mob_Lv_1,Wave_Grp_Mob_Value_1,Wave_Grp_Mob_Delay_2,Wave_Grp_Spawn_2,Wave_Grp_Mob_ID_2,Wave_Grp_Mob_Lv_2,Wave_Grp_Mob_Value_2,Wave_Grp_Mob_Delay_3,Wave_Grp_Spawn_3,Wave_Grp_Mob_ID_3,Wave_Grp_Mob_Lv_3,Wave_Grp_Mob_Value_3,Wave_Grp_Mob_Delay_4,Wave_Grp_Spawn_4,Wave_Grp_Mob_ID_4,Wave_Grp_Mob_Lv_4,Wave_Grp_Mob_Value_4,Wave_Grp_Mob_Delay_5,Wave_Grp_Spawn_5,Wave_Grp_Mob_ID_5,Wave_Grp_Mob_Lv_5,Wave_Grp_Mob_Value_5
194,14,1,0,17,2,20007,84,2,,,,,,,,,,,,,,,,,,,,
194,15,1,0,6,3,20011,84,2,,,,,,,,,,,,,,,,,,,,
194,16,1,0,11,4,20011,84,3,,,,,,,,,,,,,,,,,,,,
194,17,1,0,23,5,20007,84,3,,,,,,,,,,,,,,,,,,,,
194,18,1,0,18,6,20007,84,2,,,,,,,,,,,,,,,,,,,,
194,19,1,0,12,7,20011,84,3,,,,,,,,,,,,,,,,,,,,
194,20,1,0,7,8,20007,84,2,,,,,,,,,,,,,,,,,,,,
194,21,1,0,19,9,20011,84,3,,,,,,,,,,,,,,,,,,,,
194,22,1,0,24,10,20007,84,2,,,,,,,,,,,,,,,,,,,,
194,23,1,0,8,11,20011,84,3,,,,,,,,,,,,,,,,,,,,
194,24,1,0,13,12,20007,84,2,,,,,,,,,,,,,,,,,,,,
195,1,1,0,1,2,30003,84,1,,,,,,,,,,,,,,,,,,,,
196,1,1,0,3,1,20011,85,4,30,1,20012,85,1,,,,,,,,,,,,,,,
196,2,1,0,3,2,20049,85,3,30,2,20050,85,2,,,,,,,,,,,,,,,
196,3,1,0,3,3,20007,85,3,30,3,20051,85,1,,,,,,,,,,,,,,,
196,4,1,0,3,4,20011,85,4,30,4,20008,85,2,,,,,,,,,,,,,,,
196,5,1,0,3,5,20049,85,3,30,5,20009,85,1,,,,,,,,,,,,,,,
196,6,1,0,3,6,20011,85,3,30,6,20012,85,1,,,,,,,,,,,,,,,
196,7,1,0,3,7,20049,85,3,30,7,20050,85,1,,,,,,,,,,,,,,,
196,8,1,0,3,8,20007,85,4,30,8,20051,85,1,,,,,,,,,,,,,,,
196,9,1,0,3,9,20049,85,3,30,9,20008,85,1,,,,,,,,,,,,,,,
196,10,1,0,3,10,20007,85,3,30,10,20009,85,2,,,,,,,,,,,,,,,
196,11,1,0,3,11,20011,85,4,30,11,20010,85,1,,,,,,,,,,,,,,,
196,12,1,0,3,12,20049,85,3,30,12,20012,85,1,,,,,,,,,,,,,,,
196,13,1,0,9,1,20007,85,3,10,4,20050,85,1,,,,,,,,,,,,,,,
196,14,1,0,8,3,20011,85,3,15,6,20051,85,1,,,,,,,,,,,,,,,
196,15,1,0,7,4,20049,85,4,20,7,20008,85,1,,,,,,,,,,,,,,,
196,16,1,0,16,6,20007,85,3,25,9,20009,85,1,,,,,,,,,,,,,,,
196,17,1,0,12,7,20007,85,4,,,,,,,,,,,,,,,,,,,,
196,18,1,0,18,9,20011,85,4,,,,,,,,,,,,,,,,,,,,
196,19,1,0,14,10,20049,85,3,,,,,,,,,,,,,,,,,,,,
196,20,1,0,11,12,20007,85,3,,,,,,,,,,,,,,,,,,,,
197,1,3,0,1,1,20011,86,3,20,4,20012,86,2,,,,,,,,,,,,,,,
197,2,3,0,2,2,20049,86,3,30,6,20050,86,3,,,,,,,,,,,,,,,
197,3,3,0,3,3,20007,86,3,35,7,20051,86,2,,,,,,,,,,,,,,,
197,4,3,0,4,7,20011,86,3,40,9,20008,86,2,,,,,,,,,,,,,,,
197,5,3,0,5,8,20049,86,3,10,2,20009,86,2,,,,,,,,,,,,,,,
197,6,3,0,6,9,20011,86,3,15,11,20012,86,3,,,,,,,,,,,,,,,
197,7,3,0,7,12,20049,86,3,,,,,,,,,,,,,,,,,,,,
197,8,3,0,8,11,20007,86,3,,,,,,,,,,,,,,,,,,,,
197,9,3,0,9,10,20049,86,3,,,,,,,,,,,,,,,,,,,,
197,10,3,0,10,6,20007,86,3,,,,,,,,,,,,,,,,,,,,
197,11,3,0,11,5,20011,86,3,,,,,,,,,,,,,,,,,,,,
197,12,3,0,12,4,20049,86,3,,,,,,,,,,,,,,,,,,,,
197,13,25,0,1,1,20007,86,3,,,,,,,,,,,,,,,,,,,,
197,14,25,0,2,2,20011,86,3,,,,,,,,,,,,,,,,,,,,
197,15,25,0,3,3,20049,86,3,,,,,,,,,,,,,,,,,,,,
197,16,25,0,4,7,20007,86,3,,,,,,,,,,,,,,,,,,,,
197,17,25,0,5,8,20007,86,3,,,,,,,,,,,,,,,,,,,,
197,18,25,0,6,9,20011,86,3,,,,,,,,,,,,,,,,,,,,
197,19,25,0,7,12,20049,86,3,,,,,,,,,,,,,,,,,,,,
197,20,25,0,8,11,20007,86,3,,,,,,,,,,,,,,,,,,,,
197,21,25,0,9,10,20011,86,3,,,,,,,,,,,,,,,,,,,,
197,22,25,0,10,6,20049,86,3,,,,,,,,,,,,,,,,,,,,
197,23,25,0,11,5,20007,86,3,,,,,,,,,,,,,,,,,,,,
197,24,25,0,12,4,20049,86,3,,,,,,,,,,,,,,,,,,,,
198,1,1,0,3,5,20011,86,4,10,4,20012,86,3,,,,,,,,,,,,,,,
198,2,1,0,5,8,20049,86,4,15,6,20050,86,3,,,,,,,,,,,,,,,
198,3,1,0,7,4,20007,86,4,20,7,20051,86,3,,,,,,,,,,,,,,,
198,4,1,0,4,7,20011,86,4,25,5,20008,86,3,,,,,,,,,,,,,,,
198,5,1,0,6,6,20049,86,4,25,8,20009,86,3,,,,,,,,,,,,,,,
198,6,1,0,8,9,20011,86,4,17,4,20012,86,3,,,,,,,,,,,,,,,
198,7,1,0,10,4,20049,86,4,22,6,20050,86,3,,,,,,,,,,,,,,,
198,8,1,0,22,9,20007,86,4,28,7,20051,86,3,,,,,,,,,,,,,,,
198,9,1,0,26,7,20049,86,4,,,,,,,,,,,,,,,,,,,,
198,10,1,0,16,6,20007,86,4,,,,,,,,,,,,,,,,,,,,
198,11,1,0,24,4,20011,86,4,,,,,,,,,,,,,,,,,,,,
198,12,1,0,12,9,20049,86,4,,,,,,,,,,,,,,,,,,,,
198,13,1,0,16,6,20007,86,4,,,,,,,,,,,,,,,,,,,,
198,14,1,0,20,7,20011,86,4,,,,,,,,,,,,,,,,,,,,
198,15,1,0,14,8,20049,86,3,,,,,,,,,,,,,,,,,,,,
198,16,1,0,18,5,20007,86,3,,,,,,,,,,,,,,,,,,,,
199,1,1,0,18,1,20011,87,3,10,8,20012,87,2,,,,,,,,,,,,,,,
199,2,1,0,6,2,20049,87,3,12,2,20050,87,2,,,,,,,,,,,,,,,
199,3,1,0,28,3,20007,87,3,14,3,20051,87,2,,,,,,,,,,,,,,,
199,4,1,0,20,4,20011,87,2,16,7,20008,87,2,,,,,,,,,,,,,,,
199,5,1,0,8,5,20049,87,3,18,2,20009,87,2,,,,,,,,,,,,,,,
199,6,1,0,30,6,20011,87,2,20,3,20012,87,2,,,,,,,,,,,,,,,
199,7,1,0,40,7,20049,87,2,22,6,20050,87,2,,,,,,,,,,,,,,,
199,8,1,0,44,8,20007,87,2,24,1,20051,87,2,,,,,,,,,,,,,,,
199,9,1,0,10,9,20049,87,2,26,11,20008,87,2,,,,,,,,,,,,,,,
199,10,1,0,32,10,20007,87,2,28,9,20009,87,2,,,,,,,,,,,,,,,
199,11,1,0,50,11,20011,87,2,30,12,20010,87,2,,,,,,,,,,,,,,,
199,12,1,0,42,12,20049,87,2,32,4,20012,87,2,,,,,,,,,,,,,,,
199,13,1,0,52,1,20007,87,2,34,10,20050,87,2,,,,,,,,,,,,,,,
199,14,1,0,34,2,20011,87,2,36,5,20051,87,2,,,,,,,,,,,,,,,
199,15,1,0,12,3,20049,87,2,38,1,20008,87,2,,,,,,,,,,,,,,,
199,16,1,0,22,4,20007,87,2,,,,,,,,,,,,,,,,,,,,
199,17,1,0,46,5,20007,87,2,,,,,,,,,,,,,,,,,,,,
199,18,1,0,36,6,20011,87,2,,,,,,,,,,,,,,,,,,,,
199,19,1,0,24,7,20049,87,2,,,,,,,,,,,,,,,,,,,,
199,20,1,0,14,8,20007,87,3,,,,,,,,,,,,,,,,,,,,
199,21,1,0,38,9,20011,87,2,,,,,,,,,,,,,,,,,,,,
199,22,1,0,48,10,20049,87,3,,,,,,,,,,,,,,,,,,,,
199,23,1,0,16,11,20007,87,3,,,,,,,,,,,,,,,,,,,,
199,24,1,0,26,12,20049,87,3,,,,,,,,,,,,,,,,,,,,
200,1,1,0,9,1,20007,88,3,16,7,20008,88,3,,,,,,,,,,,,,,,
200,2,1,0,3,2,20007,88,3,14,4,20009,88,3,,,,,,,,,,,,,,,
200,3,1,0,14,3,20007,88,3,18,6,20007,88,3,,,,,,,,,,,,,,,
200,4,1,0,10,4,20007,88,3,24,9,20007,88,3,,,,,,,,,,,,,,,
200,5,1,0,4,5,20007,88,3,10,10,20010,88,3,,,,,,,,,,,,,,,
200,6,1,0,15,6,20007,88,3,19,3,20007,88,3,,,,,,,,,,,,,,,
200,7,1,0,20,7,20007,88,3,20,4,20008,88,3,,,,,,,,,,,,,,,
200,8,1,0,22,8,20007,88,3,30,6,20010,88,2,,,,,,,,,,,,,,,
200,9,1,0,5,9,20007,88,3,35,7,20009,88,2,,,,,,,,,,,,,,,
200,10,1,0,16,10,20007,88,3,40,11,20007,88,2,,,,,,,,,,,,,,,
200,11,1,0,25,11,20007,88,3,120,2,30003,88,1,,,,,,,,,,,,,,,
200,12,1,0,21,12,20007,88,3,,,,,,,,,,,,,,,,,,,,
200,13,1,0,26,1,20007,88,2,,,,,,,,,,,,,,,,,,,,
200,14,1,0,17,2,20007,88,2,,,,,,,,,,,,,,,,,,,,
200,15,1,0,6,3,20007,88,2,,,,,,,,,,,,,,,,,,,,
200,16,1,0,11,4,20007,88,2,,,,,,,,,,,,,,,,,,,,
200,17,1,0,23,5,20007,88,2,,,,,,,,,,,,,,,,,,,,
200,18,1,0,18,6,20007,88,2,,,,,,,,,,,,,,,,,,,,
200,19,1,0,12,7,20007,88,2,,,,,,,,,,,,,,,,,,,,
200,20,1,0,7,8,20007,88,2,,,,,,,,,,,,,,,,,,,,
200,21,1,0,19,9,20007,88,2,,,,,,,,,,,,,,,,,,,,
200,22,1,0,24,10,20007,88,2,,,,,,,,,,,,,,,,,,,,
200,23,1,0,8,11,20007,88,2,,,,,,,,,,,,,,,,,,,,
200,24,1,0,13,12,20007,88,2,,,,,,,,,,,,,,,,,,,,
90001,1,1,0,9,1,20004,3,2,16,7,20005,3,1,,,,,,,,,,,,,,,
90001,2,1,0,3,2,20055,3,2,14,4,20006,3,1,,,,,,,,,,,,,,,
90001,3,1,0,14,3,20004,3,2,18,6,20005,3,1,,,,,,,,,,,,,,,
90001,4,1,0,10,4,20055,3,2,24,9,20006,3,1,,,,,,,,,,,,,,,
90001,5,1,0,4,5,20004,3,2,10,10,20005,3,1,,,,,,,,,,,,,,,
90001,6,1,0,15,6,20055,3,2,19,3,20006,3,1,,,,,,,,,,,,,,,
90001,7,1,0,20,7,20004,3,2,20,4,20005,3,1,,,,,,,,,,,,,,,
90001,8,1,0,22,8,20055,3,2,30,6,20006,3,1,,,,,,,,,,,,,,,
90001,9,1,0,5,9,20004,3,2,35,7,20005,3,1,,,,,,,,,,,,,,,
90001,10,1,0,16,10,20055,3,2,40,11,20006,3,1,,,,,,,,,,,,,,,
90001,11,1,0,25,11,20004,3,2,,,,,,,,,,,,,,,,,,,,
90001,12,1,0,21,12,20055,3,2,,,,,,,,,,,,,,,,,,,,
90002,1,1,0,9,1,20004,9,3,16,7,20005,9,1,,,,,,,,,,,,,,,
90002,2,1,0,3,2,20055,9,3,14,4,20006,9,1,,,,,,,,,,,,,,,
90002,3,1,0,14,3,20004,9,3,18,6,20005,9,1,,,,,,,,,,,,,,,
90002,4,1,0,10,4,20055,9,3,24,9,20006,9,1,,,,,,,,,,,,,,,
90002,5,1,0,4,5,20004,9,3,10,10,20005,9,1,,,,,,,,,,,,,,,
90002,6,1,0,15,6,20055,9,3,19,3,20006,9,1,,,,,,,,,,,,,,,
90002,7,1,0,20,7,20004,9,3,20,4,20005,9,1,,,,,,,,,,,,,,,
90002,8,1,0,22,8,20055,9,3,30,6,20006,9,1,,,,,,,,,,,,,,,
90002,9,1,0,5,9,20004,9,3,35,7,20005,9,1,,,,,,,,,,,,,,,
90002,10,1,0,16,10,20055,9,3,40,11,20006,9,1,,,,,,,,,,,,,,,
90002,11,1,0,25,11,20004,9,3,,,,,,,,,,,,,,,,,,,,
90002,12,1,0,21,12,20055,9,3,,,,,,,,,,,,,,,,,,,,
90003,1,1,0,9,1,20004,18,3,16,7,20005,18,2,,,,,,,,,,,,,,,
90003,2,1,0,3,2,20055,18,3,14,4,20006,18,2,,,,,,,,,,,,,,,
90003,3,1,0,14,3,20004,18,3,18,6,20005,18,2,,,,,,,,,,,,,,,
90003,4,1,0,10,4,20055,18,3,24,9,20006,18,2,,,,,,,,,,,,,,,
90003,5,1,0,4,5,20004,18,3,10,10,20005,18,2,,,,,,,,,,,,,,,
90003,6,1,0,15,6,20055,18,3,19,3,20006,18,2,,,,,,,,,,,,,,,
90003,7,1,0,20,7,20004,18,3,20,4,20005,18,1,,,,,,,,,,,,,,,
90003,8,1,0,22,8,20055,18,3,30,6,20006,18,1,,,,,,,,,,,,,,,
90003,9,1,0,5,9,20004,18,3,35,7,20005,18,1,,,,,,,,,,,,,,,
90003,10,1,0,16,10,20055,18,3,40,11,20006,18,1,,,,,,,,,,,,,,,
90003,11,1,0,25,11,20004,18,3,,,,,,,,,,,,,,,,,,,,
90003,12,1,0,21,12,20055,18,3,,,,,,,,,,,,,,,,,,,,
90004,1,1,0,9,1,20004,28,4,16,7,20005,28,2,,,,,,,,,,,,,,,
90004,2,1,0,3,2,20055,28,4,14,4,20006,28,2,,,,,,,,,,,,,,,
90004,3,1,0,14,3,20004,28,4,18,6,20005,28,2,,,,,,,,,,,,,,,
90004,4,1,0,10,4,20055,28,4,24,9,20006,28,2,,,,,,,,,,,,,,,
90004,5,1,0,4,5,20004,28,4,10,10,20005,28,2,,,,,,,,,,,,,,,
90004,6,1,0,15,6,20055,28,4,19,3,20006,28,2,,,,,,,,,,,,,,,
90004,7,1,0,20,7,20004,28,4,20,4,20005,28,2,,,,,,,,,,,,,,,
90004,8,1,0,22,8,20055,28,4,30,6,20006,28,2,,,,,,,,,,,,,,,
90004,9,1,0,5,9,20004,28,4,35,7,20005,28,2,,,,,,,,,,,,,,,
90004,10,1,0,16,10,20055,28,4,40,11,20006,28,2,,,,,,,,,,,,,,,
90004,11,1,0,25,11,20004,28,4,,,,,,,,,,,,,,,,,,,,
90004,12,1,0,21,12,20055,28,4,,,,,,,,,,,,,,,,,,,,
90005,1,1,0,9,1,20004,37,4,16,7,20005,37,2,,,,,,,,,,,,,,,
90005,2,1,0,3,2,20055,37,4,14,4,20006,37,2,,,,,,,,,,,,,,,
90005,3,1,0,14,3,20004,37,4,18,6,20005,37,2,,,,,,,,,,,,,,,
90005,4,1,0,10,4,20055,37,4,24,9,20006,37,2,,,,,,,,,,,,,,,
90005,5,1,0,4,5,20004,37,4,10,10,20005,37,2,,,,,,,,,,,,,,,
90005,6,1,0,15,6,20055,37,4,19,3,20006,37,2,,,,,,,,,,,,,,,
90005,7,1,0,20,7,20004,37,4,20,4,20005,37,2,,,,,,,,,,,,,,,
90005,8,1,0,22,8,20055,37,4,30,6,20006,37,2,,,,,,,,,,,,,,,
90005,9,1,0,5,9,20004,37,4,35,7,20005,37,2,,,,,,,,,,,,,,,
90005,10,1,0,16,10,20055,37,4,40,11,20006,37,2,,,,,,,,,,,,,,,
90005,11,1,0,25,11,20004,37,4,,,,,,,,,,,,,,,,,,,,
90005,12,1,0,21,12,20055,37,4,,,,,,,,,,,,,,,,,,,,
90006,1,1,0,9,1,20004,46,4,16,7,20005,46,2,,,,,,,,,,,,,,,
90006,2,1,0,3,2,20055,46,4,14,4,20006,46,2,,,,,,,,,,,,,,,
90006,3,1,0,14,3,20004,46,4,18,6,20005,46,2,,,,,,,,,,,,,,,
90006,4,1,0,10,4,20055,46,4,24,9,20006,46,2,,,,,,,,,,,,,,,
90006,5,1,0,4,5,20004,46,5,10,10,20005,46,2,,,,,,,,,,,,,,,
90006,6,1,0,15,6,20055,46,4,19,3,20006,46,2,,,,,,,,,,,,,,,
90006,7,1,0,20,7,20004,46,4,20,4,20005,46,2,,,,,,,,,,,,,,,
90006,8,1,0,22,8,20055,46,4,30,6,20006,46,2,,,,,,,,,,,,,,,
90006,9,1,0,5,9,20004,46,4,35,7,20005,46,2,,,,,,,,,,,,,,,
90006,10,1,0,16,10,20055,46,4,40,11,20006,46,2,,,,,,,,,,,,,,,
90006,11,1,0,25,11,20004,46,4,,,,,,,,,,,,,,,,,,,,
90006,12,1,0,21,12,20055,46,4,,,,,,,,,,,,,,,,,,,,
90007,1,1,0,9,1,20004,55,5,16,7,20005,55,2,,,,,,,,,,,,,,,
90007,2,1,0,3,2,20055,55,5,14,4,20006,55,2,,,,,,,,,,,,,,,
90007,3,1,0,14,3,20004,55,5,18,6,20005,55,2,,,,,,,,,,,,,,,
90007,4,1,0,10,4,20055,55,5,24,9,20006,55,2,,,,,,,,,,,,,,,
90007,5,1,0,4,5,20004,55,5,10,10,20005,55,2,,,,,,,,,,,,,,,
90007,6,1,0,15,6,20055,55,5,19,3,20006,55,2,,,,,,,,,,,,,,,
90007,7,1,0,20,7,20004,55,5,20,4,20005,55,2,,,,,,,,,,,,,,,
90007,8,1,0,22,8,20055,55,5,30,6,20006,55,2,,,,,,,,,,,,,,,
90007,9,1,0,5,9,20004,55,5,35,7,20005,55,2,,,,,,,,,,,,,,,
90007,10,1,0,16,10,20055,55,5,40,11,20006,55,2,,,,,,,,,,,,,,,
90007,11,1,0,25,11,20004,55,5,,,,,,,,,,,,,,,,,,,,
90007,12,1,0,21,12,20055,55,5,,,,,,,,,,,,,,,,,,,,
90008,1,1,0,9,1,20004,65,4,16,7,20005,65,3,,,,,,,,,,,,,,,
90008,2,1,0,3,2,20055,65,4,14,4,20006,65,3,,,,,,,,,,,,,,,
90008,3,1,0,14,3,20004,65,4,18,6,20005,65,3,,,,,,,,,,,,,,,
90008,4,1,0,10,4,20055,65,4,24,9,20006,65,3,,,,,,,,,,,,,,,
90008,5,1,0,4,5,20004,65,4,10,10,20005,65,3,,,,,,,,,,,,,,,
90008,6,1,0,15,6,20055,65,4,19,3,20006,65,3,,,,,,,,,,,,,,,
90008,7,1,0,20,7,20004,65,4,20,4,20005,65,3,,,,,,,,,,,,,,,
90008,8,1,0,22,8,20055,65,4,30,6,20006,65,3,,,,,,,,,,,,,,,
90008,9,1,0,5,9,20004,65,4,35,7,20005,65,3,,,,,,,,,,,,,,,
90008,10,1,0,16,10,20055,65,4,40,11,20006,65,2,,,,,,,,,,,,,,,
90008,11,1,0,25,11,20004,65,4,,,,,,,,,,,,,,,,,,,,
90008,12,1,0,21,12,20055,65,4,,,,,,,,,,,,,,,,,,,,
90009,1,1,0,9,1,20004,74,5,16,7,20005,74,3,,,,,,,,,,,,,,,
90009,2,1,0,3,2,20055,74,5,14,4,20006,74,3,,,,,,,,,,,,,,,
90009,3,1,0,14,3,20004,74,5,18,6,20005,74,3,,,,,,,,,,,,,,,
90009,4,1,0,10,4,20055,74,5,24,9,20006,74,3,,,,,,,,,,,,,,,
90009,5,1,0,4,5,20004,74,5,10,10,20005,74,3,,,,,,,,,,,,,,,
90009,6,1,0,15,6,20055,74,5,19,3,20006,74,3,,,,,,,,,,,,,,,
90009,7,1,0,20,7,20004,74,4,20,4,20005,74,3,,,,,,,,,,,,,,,
90009,8,1,0,22,8,20055,74,4,30,6,20006,74,3,,,,,,,,,,,,,,,
90009,9,1,0,5,9,20004,74,5,35,7,20005,74,5,,,,,,,,,,,,,,,
90009,10,1,0,16,10,20055,74,5,40,11,20006,74,5,,,,,,,,,,,,,,,
90009,11,1,0,25,11,20004,74,4,,,,,,,,,,,,,,,,,,,,
90009,12,1,0,21,12,20055,74,4,,,,,,,,,,,,,,,,,,,,
90010,1,1,0,9,1,20001,3,2,16,7,20001,3,1,,,,,,,,,,,,,,,
90010,2,1,0,3,2,20002,3,2,14,4,20002,3,1,,,,,,,,,,,,,,,
90010,3,1,0,14,3,20003,3,2,18,6,20003,3,1,,,,,,,,,,,,,,,
90010,4,1,0,10,4,20001,3,2,24,9,20001,3,1,,,,,,,,,,,,,,,
90010,5,1,0,4,5,20002,3,2,10,10,20002,3,1,,,,,,,,,,,,,,,
90010,6,1,0,15,6,20003,3,2,19,3,20003,3,1,,,,,,,,,,,,,,,
90010,7,1,0,20,7,20001,3,2,20,4,20001,3,1,,,,,,,,,,,,,,,
90010,8,1,0,22,8,20002,3,2,30,6,20002,3,1,,,,,,,,,,,,,,,
90010,9,1,0,5,9,20003,3,2,35,7,20003,3,1,,,,,,,,,,,,,,,
90010,10,1,0,16,10,20001,3,2,40,11,20001,3,1,,,,,,,,,,,,,,,
90010,11,1,0,25,11,20002,3,1,,,,,,,,,,,,,,,,,,,,
90010,12,1,0,21,12,20001,3,1,,,,,,,,,,,,,,,,,,,,
90011,1,1,0,9,1,20001,9,3,16,7,20001,9,1,,,,,,,,,,,,,,,
90011,2,1,0,3,2,20002,9,3,14,4,20002,9,1,,,,,,,,,,,,,,,
90011,3,1,0,14,3,20003,9,3,18,6,20003,9,1,,,,,,,,,,,,,,,
90011,4,1,0,10,4,20001,9,3,24,9,20001,9,1,,,,,,,,,,,,,,,
90011,5,1,0,4,5,20002,9,3,10,10,20002,9,1,,,,,,,,,,,,,,,
90011,6,1,0,15,6,20003,9,3,19,3,20003,9,1,,,,,,,,,,,,,,,
90011,7,1,0,20,7,20001,9,3,20,4,20001,9,1,,,,,,,,,,,,,,,
90011,8,1,0,22,8,20002,9,3,30,6,20002,9,1,,,,,,,,,,,,,,,
90011,9,1,0,5,9,20003,9,3,35,7,20003,9,1,,,,,,,,,,,,,,,
90011,10,1,0,16,10,20001,9,3,40,11,20001,9,1,,,,,,,,,,,,,,,
90011,11,1,0,25,11,20002,9,3,,,,,,,,,,,,,,,,,,,,
90011,12,1,0,21,12,20001,9,3,,,,,,,,,,,,,,,,,,,,
90012,1,1,0,9,1,20001,18,3,16,7,20001,18,2,,,,,,,,,,,,,,,
90012,2,1,0,3,2,20002,18,3,14,4,20002,18,2,,,,,,,,,,,,,,,
90012,3,1,0,14,3,20003,18,3,18,6,20003,18,2,,,,,,,,,,,,,,,
90012,4,1,0,10,4,20001,18,3,24,9,20001,18,2,,,,,,,,,,,,,,,
90012,5,1,0,4,5,20002,18,3,10,10,20002,18,2,,,,,,,,,,,,,,,
90012,6,1,0,15,6,20003,18,3,19,3,20003,18,2,,,,,,,,,,,,,,,
90012,7,1,0,20,7,20001,18,3,20,4,20001,18,1,,,,,,,,,,,,,,,
90012,8,1,0,22,8,20002,18,3,30,6,20002,18,1,,,,,,,,,,,,,,,
90012,9,1,0,5,9,20003,18,3,35,7,20003,18,1,,,,,,,,,,,,,,,
90012,10,1,0,16,10,20001,18,3,40,11,20001,18,1,,,,,,,,,,,,,,,
90012,11,1,0,25,11,20002,18,3,,,,,,,,,,,,,,,,,,,,
90012,12,1,0,21,12,20001,18,3,,,,,,,,,,,,,,,,,,,,
90013,1,1,0,9,1,20001,28,4,16,7,20001,28,2,,,,,,,,,,,,,,,
90013,2,1,0,3,2,20002,28,4,14,4,20002,28,2,,,,,,,,,,,,,,,
90013,3,1,0,14,3,20003,28,3,18,6,20003,28,2,,,,,,,,,,,,,,,
90013,4,1,0,10,4,20001,28,3,24,9,20001,28,2,,,,,,,,,,,,,,,
90013,5,1,0,4,5,20002,28,3,10,10,20002,28,2,,,,,,,,,,,,,,,
90013,6,1,0,15,6,20003,28,3,19,3,20003,28,2,,,,,,,,,,,,,,,
90013,7,1,0,20,7,20001,28,3,20,4,20001,28,2,,,,,,,,,,,,,,,
90013,8,1,0,22,8,20002,28,3,30,6,20002,28,2,,,,,,,,,,,,,,,
90013,9,1,0,5,9,20003,28,3,35,7,20003,28,2,,,,,,,,,,,,,,,
90013,10,1,0,16,10,20001,28,3,40,11,20001,28,2,,,,,,,,,,,,,,,
90013,11,1,0,25,11,20002,28,3,,,,,,,,,,,,,,,,,,,,
90013,12,1,0,21,12,20001,28,3,,,,,,,,,,,,,,,,,,,,
90014,1,1,0,9,1,20001,37,4,16,7,20001,37,2,,,,,,,,,,,,,,,
90014,2,1,0,3,2,20002,37,4,14,4,20002,37,2,,,,,,,,,,,,,,,
90014,3,1,0,14,3,20003,37,4,18,6,20003,37,2,,,,,,,,,,,,,,,
90014,4,1,0,10,4,20001,37,4,24,9,20001,37,2,,,,,,,,,,,,,,,
90014,5,1,0,4,5,20002,37,4,10,10,20002,37,2,,,,,,,,,,,,,,,
90014,6,1,0,15,6,20003,37,4,19,3,20003,37,2,,,,,,,,,,,,,,,
90014,7,1,0,20,7,20001,37,4,20,4,20001,37,2,,,,,,,,,,,,,,,
90014,8,1,0,22,8,20002,37,4,30,6,20002,37,2,,,,,,,,,,,,,,,
90014,9,1,0,5,9,20003,37,4,35,7,20003,37,2,,,,,,,,,,,,,,,
90014,10,1,0,16,10,20001,37,4,40,11,20001,37,2,,,,,,,,,,,,,,,
90014,11,1,0,25,11,20002,37,4,,,,,,,,,,,,,,,,,,,,
90014,12,1,0,21,12,20001,37,4,,,,,,,,,,,,,,,,,,,,
90015,1,1,0,9,1,20001,46,4,16,7,20001,46,2,,,,,,,,,,,,,,,
90015,2,1,0,3,2,20002,46,4,14,4,20002,46,2,,,,,,,,,,,,,,,
90015,3,1,0,14,3,20003,46,4,18,6,20003,46,2,,,,,,,,,,,,,,,
90015,4,1,0,10,4,20001,46,4,24,9,20001,46,2,,,,,,,,,,,,,,,
90015,5,1,0,4,5,20002,46,4,10,10,20002,46,2,,,,,,,,,,,,,,,
90015,6,1,0,15,6,20003,46,4,19,3,20003,46,2,,,,,,,,,,,,,,,
90015,7,1,0,20,7,20001,46,4,20,4,20001,46,2,,,,,,,,,,,,,,,
90015,8,1,0,22,8,20002,46,4,30,6,20002,46,2,,,,,,,,,,,,,,,
90015,9,1,0,5,9,20003,46,4,35,7,20003,46,2,,,,,,,,,,,,,,,
90015,10,1,0,16,10,20001,46,3,40,11,20001,46,2,,,,,,,,,,,,,,,
90015,11,1,0,25,11,20002,46,3,,,,,,,,,,,,,,,,,,,,
90015,12,1,0,21,12,20001,46,3,,,,,,,,,,,,,,,,,,,,
90016,1,1,0,9,1,20001,55,5,16,7,20001,55,2,,,,,,,,,,,,,,,
90016,2,1,0,3,2,20002,55,5,14,4,20002,55,2,,,,,,,,,,,,,,,
90016,3,1,0,14,3,20003,55,5,18,6,20003,55,2,,,,,,,,,,,,,,,
90016,4,1,0,10,4,20001,55,5,24,9,20001,55,2,,,,,,,,,,,,,,,
90016,5,1,0,4,5,20002,55,5,10,10,20002,55,2,,,,,,,,,,,,,,,
90016,6,1,0,15,6,20003,55,5,19,3,20003,55,2,,,,,,,,,,,,,,,
90016,7,1,0,20,7,20001,55,4,20,4,20001,55,2,,,,,,,,,,,,,,,
90016,8,1,0,22,8,20002,55,4,30,6,20002,55,2,,,,,,,,,,,,,,,
